Company,Model,Variant,Price,Body_Type,Displacement(cc),Cylinders,Fuel_System,Fuel_Tank_Capacity(liters),Fuel_Type,City_Mileage(km/lit),Seating_Capacity,Basic_Warranty,Child_Safety_Locks,Number_of_Airbags,Parking_Assistance,Navigation_System
Renault,Duster,110 Ps Rxs Mt Diesel,1119990,SUV,1461,4,Injection,50,Diesel,16.0,5.0,2.0,Yes,2.0,Rear sensors,No
Renault,Duster,110 Ps Rxz Mt Diesel,1209990,SUV,1461,4,Injection,50,Diesel,16.0,5.0,2.0,Yes,2.0,Front and rear sensors with camera,Yes
Renault,Duster,110 Ps Rxz Amt Diesel,1249990,SUV,1461,4,Injection,50,Diesel,16.0,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Renault,Duster,110 Ps Rxs Awd (Opt) Diesel,1249990,SUV,1461,4,Injection,50,Diesel,16.0,5.0,2.0,Yes,2.0,Rear sensors,No
Hyundai,Verna,1.6 Vtvt Sx,999900,Sedan,1591,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Hyundai,Verna,1.6 Crdi Sx,1172544,Sedan,1582,4,Injection,45,Diesel,19.9,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Hyundai,Verna,1.6 Crdi Sx (O),1301881,Sedan,1582,4,Injection,45,Diesel,19.9,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Hyundai,Verna,1.6 Vtvt Sx (O),1172999,Sedan,1591,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Hyundai,Verna,1.6 Crdi Sx Plus At,1328545,Sedan,1582,4,Injection,45,Diesel,14.0,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Hyundai,Verna,1.6 Vtvt Sx(O) At,1287999,Sedan,1591,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,No
Hyundai,Verna,1.4 Vtvt Ex,933182,Sedan,1396,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Hyundai,Verna,1.4 Vtvt E,817867,Sedan,1396,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Hyundai,Verna,1.6 Vtvt Sx (O) Anniversary Edition,1178894,Sedan,1591,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Hyundai,Verna,1.6 Vtvt Sx Plus At,1162875,Sedan,1591,4,Injection,45,Petrol,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,No
Hyundai,Verna,1.6 Crdi Sx(O) At,1407871,Sedan,1582,4,Injection,45,Diesel,14.0,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Hyundai,Verna,1.4 Crdi E,942867,Sedan,1396,4,Injection,45,Diesel,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Hyundai,Verna,1.4 Crdi Ex,999900,Sedan,1396,4,Injection,45,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Mahindra,Xuv300,1.2 W4,830127,SUV,1197,4,Injection,42,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Xuv300,1.2 W6,915128,SUV,1197,4,Injection,42,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Xuv300,1.2 W8,1060129,SUV,1197,4,Injection,42,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Mahindra,Xuv300,1.2 W8(O),1184129,SUV,1197,4,Injection,42,Petrol,15.5,5.0,2.0,Yes,2.0,Front and rear sensors with camera,Yes
Mahindra,Xuv300,1.5 W4,869131,SUV,1497,4,Injection,42,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Mahindra,Xuv300,1.5 W6,950131,SUV,1497,4,Injection,42,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Mahindra,Xuv300,1.5 W8,1095129,SUV,1497,4,Injection,42,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Mahindra,Xuv300,1.5 W8 (O),1214130,SUV,1497,4,Injection,42,Diesel,15.5,5.0,2.0,Yes,2.0,Front & rear sensors with 360 degree view,Yes
Mahindra,Xuv300,1.5 W8 Amt,1149800,SUV,1497,4,Injection,42,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Mahindra,Xuv300,1.5 W8 (O) Amt,1269131,SUV,1497,4,Injection,42,Diesel,15.5,5.0,2.0,Yes,2.0,Front & rear sensors with 360 degree view,Yes
Mahindra,Xuv300,1.5 W6 Amt,999000,SUV,1497,4,Injection,42,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Renault,Lodgy,85 Ps Std,863299,MUV,1461,4,Injection,50,Diesel,21.04,8.0,2.0,Yes,2.0,No Sensors,No
Renault,Lodgy,85 Ps Rxe 8 Seater,964199,MUV,1461,4,Injection,50,Diesel,21.04,8.0,2.0,Yes,2.0,No Sensors,No
Renault,Lodgy,Stepway Rxz 110Ps 8-Seater,1211599,MUV,1461,4,Injection,50,Diesel,21.04,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Renault,Lodgy,Stepway Rxz 110Ps 7-Seater,1211599,MUV,1461,4,Injection,50,Diesel,21.04,7.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Renault,Lodgy,Stepway Rxl 85Ps 8-Seater,1053899,MUV,1461,4,Injection,50,Diesel,21.04,8.0,2.0,Yes,2.0,Rear sensors with camera,No
Renault,Lodgy,Stepway Rxz 85Ps 8-Seater,1130099,MUV,1461,4,Injection,50,Diesel,21.04,8.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Renault,Lodgy,85 Ps Rxe 7 Seater,964199,MUV,1461,4,Injection,50,Diesel,21.04,7.0,2.0,Yes,2.0,No Sensors,No
Volkswagen,Vento,Trendline 1.6 (P),876500,Sedan,1598,4,Injection,55,Petrol,12.1,5.0,2.0,Yes,2.0,Rear sensors,No
Volkswagen,Vento,Highline 1.6 (P),999900,Sedan,1598,4,Injection,55,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Volkswagen,Vento,Comfortline 1.6 (P),999900,Sedan,1598,4,Injection,55,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Volkswagen,Vento,Highline 1.2 (P) Dsg,1197500,Sedan,1197,4,Injection,55,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Volkswagen,Vento,Highline Plus 1.2 (P) Dsg,1449500,Sedan,1197,4,Injection,55,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Volkswagen,Vento,Trendline 1.5 (D),958500,Sedan,1498,4,Injection,55,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Volkswagen,Vento,Comfortline 1.5 (D),999900,Sedan,1498,4,Injection,55,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Volkswagen,Vento,Highline 1.5 (D),1210500,Sedan,1498,4,Injection,55,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Volkswagen,Vento,Highline 1.5 (D) Dsg,1336500,Sedan,1498,4,Injection,55,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Volkswagen,Vento,Highline Plus 1.5 (D) Dsg,1317500,Sedan,1498,4,Injection,55,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Volkswagen,Vento,Gt Line (D),1449500,Hatchback,1498,4,Injection,45,Diesel,19.0,5.0,2.0,Yes,2.0,Rear sensors,No
Volkswagen,Vento,Gt Line (P) Dsg,1317500,Hatchback,1197,4,Injection,45,Petrol,17.0,5.0,2.0,Yes,2.0,Rear sensors,No
Honda,Brv,E Petrol,952900,SUV,1497,4,Injection,42,Petrol,12.0,7.0,3.0,Yes,2.0,No Sensors,No
Honda,Brv,S Petrol,1052900,SUV,1497,4,Injection,42,Petrol,12.0,7.0,3.0,Yes,2.0,Rear sensors,No
Honda,Brv,V Petrol,1167900,SUV,1497,4,Injection,42,Petrol,12.0,7.0,3.0,Yes,2.0,Front and rear sensors,No
Honda,Brv,Vx Petrol,1271900,SUV,1497,4,Injection,42,Petrol,12.0,7.0,3.0,Yes,2.0,Front and rear sensors with camera,Yes
Honda,Brv,V Cvt Petrol,1285900,SUV,1497,4,Injection,42,Petrol,12.0,7.0,3.0,Yes,2.0,Front and rear sensors,No
Honda,Brv,S Diesel,1187900,SUV,1498,4,Injection,42,Diesel,16.2,7.0,3.0,Yes,2.0,Rear sensors,No
Honda,Brv,V Diesel,1273900,SUV,1498,4,Injection,42,Diesel,16.2,7.0,3.0,Yes,2.0,Front and rear sensors,No
Honda,Brv,Vx Diesel,1382900,SUV,1498,4,Injection,42,Diesel,16.2,7.0,3.0,Yes,2.0,Front and rear sensors with camera,Yes
Mahindra,Thar,Crde,959860,SUV,2498,4,Injection,60,Diesel,15.5,6.0,1.0,No,2.0,No Sensors,No
Mahindra,Thar,700 Special Edition,999148,SUV,2498,4,Injection,60,Diesel,15.5,6.0,1.0,No,2.0,No Sensors,No
Mahindra,Thar,Crde Abs,974860,SUV,2498,4,Injection,60,Diesel,15.5,6.0,1.0,No,2.0,No Sensors,No
Force,Gurkha,Xpedition 5 Door,999000,SUV,2596,4,Injection,63,Diesel,14.0,7.0,3.0,Yes,2.0,No Sensors,No
Force,Gurkha,Xplorer 3 Door,1075000,SUV,2596,4,Injection,63,Diesel,14.0,5.0,3.0,Yes,2.0,No Sensors,No
Force,Gurkha,Xtreme,1299000,SUV,2149,4,Injection,63,Diesel,15.5,5.0,2.0,No,2.0,No Sensors,No
Force,Gurkha,Xtreme Abs,1330000,SUV,2149,4,Injection,63,Diesel,15.5,5.0,2.0,No,2.0,No Sensors,No
Force,Gurkha,Xpedition 3 Door,975000,SUV,2596,4,Injection,63,Diesel,14.0,7.0,3.0,Yes,2.0,No Sensors,No
Force,Gurkha,Xplorer 5 Door,1225000,SUV,2596,4,Injection,63,Diesel,14.0,5.0,3.0,Yes,2.0,No Sensors,No
Maruti Suzuki,Xl6,Zeta Mt,984689,MPV,1462,4,Injection,45,Petrol,15.5,6.0,2.0,Yes,2.0,Rear sensors with camera,No
Maruti Suzuki,Xl6,Alpha Mt,1041189,MPV,1462,4,Injection,45,Petrol,15.5,6.0,2.0,Yes,2.0,Rear sensors,No
Maruti Suzuki,Xl6,Zeta At,1094689,MPV,1462,4,Injection,45,Petrol,15.5,6.0,2.0,Yes,2.0,Rear sensors,No
Maruti Suzuki,Xl6,Alpha At,1151189,MPV,1462,4,Injection,45,Petrol,15.5,6.0,2.0,Yes,2.0,Rear sensors with camera,No
Fiat,Abarth Avventura,1.4 T-Jet,989219,Crossover,1368,4,Injection,45,Petrol,17.0,5.0,2.0,Yes,2.0,Rear sensors,No
Mahindra,Tuv300 Plus,P4,992748,SUV,2179,3,Injection,60,Diesel,18.49,9.0,3.0,Yes,2.0,Varied sensors,Yes
Mahindra,Tuv300 Plus,P6,1029650,SUV,2179,3,Injection,60,Diesel,18.49,9.0,3.0,Yes,2.0,Varied sensors,Yes
Mahindra,Tuv300 Plus,P8,1142157,SUV,2179,3,Injection,60,Diesel,18.49,9.0,3.0,Yes,2.0,Varied sensors,Yes
Mahindra,Marazzo,M2 7 Str,999900,MPV,1497,4,Injection,45,Diesel,15.5,7.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Marazzo,M4 7 Str,1156471,MPV,1497,4,Injection,45,Diesel,15.5,7.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Marazzo,M6 7 Str,1308592,MPV,1497,4,Injection,45,Diesel,15.5,7.0,2.0,Yes,2.0,Rear sensors,Yes
Mahindra,Marazzo,M8 7 Str,1468440,MPV,1497,4,Injection,45,Diesel,15.5,7.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Mahindra,Marazzo,M2 8 Str,999900,MPV,1497,4,Injection,45,Diesel,15.5,8.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Marazzo,M4 8 Str,1164569,MPV,1497,4,Injection,45,Diesel,15.5,8.0,2.0,Yes,2.0,No Sensors,No
Mahindra,Marazzo,M6 8 Str,1316690,MPV,1497,4,Injection,45,Diesel,15.5,8.0,2.0,Yes,2.0,Rear sensors,Yes
Mahindra,Marazzo,M8 8 Str,1476538,MPV,1497,4,Injection,45,Diesel,15.5,8.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Mahindra,Scorpio,S3 2Wd,999994,SUV,2523,4,Injection,60,Diesel,11.5,9.0,2.0,No,2.0,No Sensors,No
Mahindra,Scorpio,4Wd Getaway,1236258,SUV,2179,4,Injection,80,Diesel,8.1,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Mahindra,Scorpio,2Wd Getaway,1123158,SUV,2179,4,Injection,80,Diesel,9.4,5.0,2.0,Yes,2.0,Rear sensors with camera,No
Mahindra,Scorpio,S5 2Wd,1220030,SUV,2179,4,Injection,60,Diesel,11.5,9.0,2.0,No,2.0,No Sensors,No
Mahindra,Scorpio,S7 120 2Wd,1330006,SUV,2179,4,Injection,60,Diesel,11.5,9.0,2.0,No,2.0,No Sensors,No
Mahindra,Scorpio,S7 140 2Wd,1360668,SUV,2179,4,Injection,60,Diesel,11.5,9.0,2.0,No,2.0,No Sensors,No
Mahindra,Scorpio,S11 2Wd,1540081,SUV,2179,4,Injection,60,Diesel,11.5,9.0,2.0,No,2.0,Rear sensors with camera,Yes
Mahindra,Scorpio,S11 4Wd,1663054,SUV,2179,4,Injection,60,Diesel,11.5,9.0,2.0,No,2.0,Rear sensors with camera,Yes
Mahindra,Scorpio,S9 2Wd,1423710,SUV,2179,4,Injection,60,Diesel,11.5,9.0,2.0,No,2.0,No Sensors,Yes
Skoda,Monte Carlo,Monte Carlo 1.5 Tdi At,1425599,Sedan,1498,4,Injection,55,Diesel,18.0,5.0,3.0,Yes,2.0,Rear sensors with camera,No
Skoda,Monte Carlo,Monte Carlo 1.6 Mpi At,1269599,Sedan,1598,4,Injection,55,Petrol,12.0,5.0,3.0,Yes,2.0,Rear sensors with camera,No
Skoda,Monte Carlo,Monte Carlo 1.5 Tdi Mt,1299599,Sedan,1498,4,Injection,55,Diesel,18.0,5.0,3.0,Yes,2.0,Rear sensors with camera,No
Skoda,Monte Carlo,Monte Carlo 1.6 Mpi Mt,1139599,Sedan,1598,4,Injection,55,Petrol,12.0,5.0,3.0,Yes,2.0,Rear sensors with camera,No
Mahindra,Xuv500,G At,1610180,SUV,2179,4,Injection,70,Petrol,15.5,7.0,3.0,Yes,2.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W7,1418313,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,2.0,No Sensors,Yes
Mahindra,Xuv500,W7 At,1539488,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,6.0,Rear sensors,Yes
Mahindra,Xuv500,W9,1588943,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,2.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W9 At,1710118,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,2.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W11,1716319,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,6.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W11 At,1837586,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,6.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W11 (O),1741319,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,6.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W11 (O) At,1862586,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,6.0,Rear sensors with camera,Yes
Mahindra,Xuv500,G At,1610180,SUV,2179,4,Injection,70,Petrol,15.5,7.0,3.0,Yes,2.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W7,1418313,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,2.0,No Sensors,Yes
Mahindra,Xuv500,W7 At,1539488,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,6.0,Rear sensors,Yes
Mahindra,Xuv500,W9,1588943,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,2.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W9 At,1710118,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,2.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W11,1716319,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,6.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W11 At,1837586,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,6.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W11 (O),1741319,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,6.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W11 (O) At,1862586,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,6.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W11 (O) Awd,1852488,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,6.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W11 (O) Awd At,1973664,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,6.0,Rear sensors with camera,Yes
Mahindra,Xuv500,W3,1230924,SUV,2179,4,Injection,70,Diesel,16.0,7.0,3.0,Yes,2.0,No Sensors,No
Tata,Hexa,Xm Plus 4X2,1639374,SUV,2179,4,Injection,60,Diesel,14.0,7.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Hexa,Xt 4X4,1929417,SUV,2179,4,Injection,60,Diesel,14.0,6.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Tata,Hexa,Xta 4X2,1912593,SUV,2179,4,Injection,60,Diesel,14.0,6.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Tata,Hexa,Xt 4X2,1796458,SUV,2179,4,Injection,45,Diesel,14.0,6.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Tata,Hexa,Xe 4X2,1371864,SUV,2179,4,Injection,60,Diesel,14.0,7.0,2.0,Yes,2.0,Rear sensors,Yes
Tata,Hexa,Xm 4X2,1531377,SUV,2179,4,Injection,60,Diesel,14.0,7.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Tata,Hexa,Xma 4X2,1655587,SUV,2179,4,Injection,45,Diesel,14.0,7.0,2.0,Yes,2.0,Rear sensors,Yes
Toyota,Innova Crysta,2.4 Gx 7 Str,1605000,MUV,2393,4,Injection,55,Diesel,12.0,7.0,3.0,Yes,3.0,No Sensors,No
Toyota,Innova Crysta,2.4 Vx 7 Str,1927000,MUV,2393,4,Injection,55,Diesel,12.0,7.0,3.0,Yes,3.0,Rear sensors with camera,Yes
Toyota,Innova Crysta,2.4 Gx 8 Str,1610000,MUV,2393,4,Injection,55,Diesel,12.0,8.0,3.0,Yes,3.0,No Sensors,No
Toyota,Innova Crysta,2.4 Vx 8 Str,1932000,MUV,2393,4,Injection,55,Diesel,12.0,8.0,3.0,Yes,3.0,Rear sensors with camera,Yes
Toyota,Innova Crysta,2.4 Zx 7 Str,2113000,MUV,2393,4,Injection,55,Diesel,12.0,7.0,3.0,Yes,7.0,Front and rear sensors with camera,Yes
Toyota,Innova Crysta,2.7 Gx At 8 Str,1620000,MUV,2694,4,Injection,55,Petrol,11.2,8.0,3.0,Yes,7.0,No Sensors,No
Toyota,Innova Crysta,2.7 Gx At 7 Str,1615000,MUV,2694,4,Injection,55,Petrol,11.2,7.0,3.0,Yes,7.0,No Sensors,No
Toyota,Innova Crysta,2.7 Zx At 7 Str,2103000,MUV,2393,4,Injection,55,Petrol,11.2,7.0,3.0,Yes,7.0,Front and rear sensors with camera,Yes
Toyota,Innova Crysta,2.7 Vx 7 Str,1807000,MUV,2393,4,Injection,55,Petrol,11.2,7.0,3.0,Yes,3.0,Rear sensors with camera,Yes
Toyota,Innova Crysta,2.7 Gx Mt 7 Str,1493000,MUV,2755,4,Injection,55,Petrol,11.2,7.0,3.0,Yes,7.0,No Sensors,No
Toyota,Innova Crysta,2.7 Gx Mt 8 Str,1498000,MUV,2755,4,Injection,55,Petrol,11.2,8.0,3.0,Yes,7.0,No Sensors,No
Toyota,Innova Crysta,Touring Sport 2.4 Vx 7 Str,2097000,MUV,2393,4,Injection,55,Diesel,12.0,7.0,3.0,Yes,3.0,Rear sensors with camera,Yes
Toyota,Innova Crysta,Touring Sport 2.7 Vx 7 Str,1892000,MUV,2393,4,Injection,55,Petrol,11.2,7.0,3.0,Yes,3.0,Rear sensors with camera,No
Toyota,Innova Crysta,Touring Sport 2.7 Zx At 7 Str,2171000,MUV,2694,4,Injection,55,Petrol,11.2,7.0,3.0,Yes,7.0,Front and rear sensors with camera,Yes
Toyota,Innova Crysta,2.4 G Plus 7 Str,1592000,MUV,2393,4,Injection,55,Diesel,12.0,7.0,3.0,Yes,3.0,No Sensors,No
Toyota,Innova Crysta,2.4 G Plus 8 Str,1587000,MUV,2393,4,Injection,55,Diesel,12.0,8.0,3.0,Yes,3.0,No Sensors,No
Jeep,Compass,1.4 Limited At,1996000,SUV,1368,6,Injection,60,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Jeep,Compass,1.4 Sport,1560000,SUV,1368,6,Injection,60,Petrol,15.5,5.0,2.0,Yes,2.0,No Sensors,Yes
Jeep,Compass,1.4 Limited (O) At,2055000,SUV,1368,6,Injection,60,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Jeep,Compass,2.0 Sport,1661000,SUV,1956,6,Injection,60,Diesel,15.5,5.0,2.0,Yes,2.0,No Sensors,Yes
Jeep,Compass,2.0 Longitude,1803000,SUV,1956,6,Injection,60,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,No
Jeep,Compass,2.0 Longitude (O),1888000,SUV,1956,6,Injection,60,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Jeep,Compass,2.0 Limited,1973000,SUV,1956,6,Injection,60,Diesel,15.5,5.0,2.0,Yes,2.0,No Sensors,Yes
Jeep,Compass,2.0 Limited (O),2022000,SUV,1956,6,Injection,60,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Jeep,Compass,2.0 Limited 4X4,2151000,SUV,1956,6,Injection,60,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,No
Jeep,Compass,2.0 Limited (O) 4X4,2199000,SUV,1956,6,Injection,60,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Jeep,Compass,1.4 Limited Plus At Petrol,2167000,SUV,1368,6,Injection,60,Petrol,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Jeep,Compass,2.0 Limited Plus 4X2 Diesel,2133000,SUV,1956,6,Injection,60,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Jeep,Compass,2.0 Limited Plus 4X4 Diesel,2311000,SUV,1956,6,Injection,60,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Jeep,Compass,2.0 Sport Plus,1699000,SUV,1956,6,Injection,60,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Jeep,Compass,1.4 Sport Plus,1599000,SUV,1368,6,Injection,60,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Jeep,Compass,1.4 Longitude (O) At,1900000,SUV,1368,6,Injection,60,Petrol,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Jeep,Compass,1.4 Limited (O) At Petrol Black Pack,2070000,SUV,1368,6,Injection,60,Petrol,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Jeep,Compass,2.0 Limited (O) Black Pack,2036300,SUV,1956,6,Injection,60,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors with camera,Yes
Jeep,Compass,2.0 Limited (O) 4X4 Black Pack,2214000,SUV,1956,6,Injection,60,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Jeep,Compass,2.0 Limited Plus 4X4 At,2499000,SUV,1956,6,Injection,60,Diesel,15.5,5.0,2.0,Yes,6.0,Rear sensors with camera,Yes
Jeep,Compass,2.0 Longitude 4X4 At,2196000,SUV,1956,6,Injection,60,Diesel,15.5,5.0,2.0,Yes,2.0,Rear sensors,Yes
Toyota,Corolla Altis,G Petrol,1645000,Sedan,1798,4,Injection,55,Petrol,9.5,5.0,3.0,Yes,3.0,Rear sensors,No
Toyota,Corolla Altis,G At Petrol,1806000,Sedan,1798,4,Injection,55,Petrol,9.5,5.0,3.0,Yes,3.0,Rear sensors,No
Toyota,Corolla Altis,Gl Petrol,1882000,Sedan,1798,4,Injection,55,Petrol,9.5,5.0,3.0,Yes,7.0,Rear sensors with camera,Yes
Toyota,Corolla Altis,Gl Diesel,1936000,Sedan,1364,4,Injection,43,Diesel,18.2,5.0,3.0,Yes,3.0,Rear sensors,No
Toyota,Corolla Altis,G Diesel,1771000,Sedan,1364,4,Injection,43,Diesel,18.4,5.0,3.0,Yes,3.0,Rear sensors,No
Toyota,Corolla Altis,Vl At Petrol,2019000,Sedan,1798,4,Injection,55,Petrol,9.5,5.0,3.0,Yes,7.0,Rear sensors with camera,Yes
Honda,Civic,1.8 V Cvt,1793900,Sedan,1799,4,Injection,47,Petrol,15.5,5.0,2.0,Yes,4.0,Rear sensors with camera,Yes
Honda,Civic,1.8 Vx Cvt,1944900,Sedan,1799,4,Injection,47,Petrol,15.5,5.0,2.0,Yes,4.0,Front & rear sensors with 360 degree view,Yes
Honda,Civic,1.8 Zx Cvt,2124900,Sedan,1799,4,Injection,47,Petrol,15.5,5.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Honda,Civic,1.6 Vx Mt,2054900,Sedan,1597,4,Injection,47,Diesel,15.5,5.0,2.0,Yes,4.0,Rear sensors with camera,Yes
Honda,Civic,1.6 Zx Mt,2234900,Sedan,1597,4,Injection,47,Diesel,15.5,5.0,2.0,Yes,8.0,Front & rear sensors with 360 degree view,Yes
Kia,Carnival,Premium 7 Str,2495000,MUV,2199,4,Injection,45,Diesel,15.5,7.0,3.0,Yes,2.0,Rear sensors with camera,Yes
Kia,Carnival,Premium 8 Str,2515000,MUV,2199,4,Injection,45,Diesel,15.5,7.0,3.0,Yes,2.0,Rear sensors with camera,Yes
Kia,Carnival,Prestige 7 Str,2895000,MUV,2199,4,Injection,45,Diesel,15.5,7.0,3.0,Yes,6.0,Front and rear sensors with camera,Yes
Kia,Carnival,Prestige 9 (6+3) Str,2995000,MUV,2199,4,Injection,45,Diesel,15.5,7.0,3.0,Yes,6.0,Front and rear sensors with camera,Yes
Kia,Carnival,Limousine 7 Str,3395000,MUV,2199,4,Injection,45,Diesel,15.5,7.0,3.0,Yes,6.0,Front & rear sensors with 360 degree view,Yes
Skoda,Superb,Style 1.8 Tsi Mt,2599599,Sedan,1798,4,Injection,66,Petrol,10.6,5.0,2.0,Yes,8.0,Front and rear sensors with camera,Yes
Skoda,Superb,Style 1.8 Tsi At,2779599,Sedan,1798,4,Injection,66,Petrol,10.1,5.0,2.0,Yes,8.0,Front and rear sensors with camera,Yes
Skoda,Superb,L & K 1.8 Tsi At,3099599,Sedan,1798,4,Injection,66,Petrol,11.3,5.0,3.0,Yes,8.0,Front and rear sensors with camera,Yes
Skoda,Superb,L & K 2.0 Tdi At,3349599,Sedan,1968,4,Injection,66,Diesel,15.1,5.0,2.0,Yes,8.0,Front and rear sensors with camera,Yes
